timestamp,open,high,low,close
38827,117.28,117.88,117.25,117.47
38828,117.41,117.76,116.57,116.65
38831,115.93,115.96,114.2,114.75
38832,114.74,115,114.28,114.82
38833,114.88,115.36,114.6,114.82
38834,114.8,115.11,113.81,114.19
38835,114.15,114.47,113.63,113.84
38838,113.63,113.84,112.31,113.5
38839,113.62,114,113.07,113.4
38840,113.39,113.73,112.87,113.59
38841,113.61,114.16,113.2,113.54
38842,113.48,114,112.21,112.45
38845,111.93,112.18,110.97,111.76
38846,111.74,111.92,110.87,111.04
38847,111.05,111.26,110.09,110.51
38848,110.59,111.53,110.09,110.63
38849,110.72,110.73,109.3,110.01
38852,109.63,110.58,109.32,110.47
38853,110.45,110.86,109.64,109.67
38854,109.66,111.32,108.96,111.1
38855,111.16,111.25,110.31,110.73
38856,110.77,112.2,110.4,111.72
38859,111.84,112.93,111.27,111.41
38860,111.44,111.99,110.98,111.89
38861,112.14,112.95,111.61,112.87
38862,112.87,112.95,111.64,111.65
38863,111.66,112.76,111.46,112.69
38866,112.64,112.68,112.14,112.39
38867,112.42,112.79,111.61,112.16
38868,112.1,112.68,111.44,112.6
38869,112.58,113.36,112.36,112.54
38870,112.59,112.93,111.29,111.57
38873,111.64,112.29,111.42,112.17
38874,112.19,113.55,112.05,113.2
38875,113.2,113.67,112.9,113.39
38876,113.38,114.7,113.35,114.12
38877,114.05,114.31,113.51,113.97
38880,114.08,114.57,113.95,114.42
38881,114.43,115.44,114.24,115.3
38882,115.31,115.4,114.42,114.96
38883,114.96,115.2,114.6,114.81
38884,114.82,115.19,114.53,115.11
38887,115.22,115.76,115.13,115.47
38888,115.44,115.63,114.6,114.86
38889,114.89,115.22,114.36,114.81
38890,114.79,116.29,114.65,116.11
38891,116.12,116.58,115.74,116.55
38894,116.46,116.55,116.05,116.25
38895,116.23,116.69,115.84,116.24
38896,116.28,116.49,116.03,116.41
38897,116.42,116.62,114.8,115
38898,115.03,115.23,114.14,114.42
38901,114.33,114.94,114.08,114.71
38902,114.74,114.93,114.36,114.89
38903,114.93,115.78,114.57,115.69
38904,115.66,115.69,114.85,115.11
38905,115.1,115.29,113.78,113.9
38908,113.86,114.35,113.33,114.21
38909,114.22,114.68,113.9,114.26
38910,114.28,115.71,114.15,115.46
38911,115.44,115.51,114.94,115.37
38912,115.36,116.38,115.32,116.2
38915,116.37,117.28,116.13,117.11
38916,117.12,117.58,116.65,117.29
38917,117.3,117.87,116.63,116.83
38918,116.84,117.13,116.54,117.03
38919,117.02,117.04,115.8,116.18
38922,116.14,116.92,116.13,116.63
38923,116.61,117.39,116.52,117.16
38924,117.19,117.19,116.16,116.3
38925,116.36,116.42,115.29,115.74
38926,115.77,116.01,114.59,114.78
38929,114.66,114.84,114.17,114.62
38930,114.6,115.37,114.46,114.62
38931,114.55,114.87,114.19,114.66
38932,114.64,115.3,114.52,114.96
38933,114.95,115.54,113.94,114.4
38936,114.19,115.23,114.15,115.2
38937,115.21,115.37,114.57,115.33
38938,115.32,115.74,114.78,115.31
38939,115.31,115.61,114.67,115.22
38940,115.23,116.42,115.11,116.3
38943,116.36,116.74,116.16,116.62
38944,116.62,116.72,115.83,116.07
38945,116.08,116.37,115.64,115.82
38946,115.83,116.16,115.18,116.05
38947,116.02,116.08,115.43,115.8
38950,115.69,115.97,115.34,115.93
38951,115.92,116.84,115.9,116.49
38952,116.5,116.61,116.08,116.37
38953,116.39,116.58,116.17,116.48
38954,116.48,117.4,116.42,117.27
38957,117.27,117.33,116.86,117.21
38958,117.21,117.23,116.51,116.64
38959,116.65,117.27,116.54,117.12
38960,117.11,117.48,116.93,117.38
38961,117.37,117.46,117.05,117.09
38964,117.08,117.09,115.87,116.13
38965,116.12,116.2,115.56,116.12
38966,116.12,116.89,115.96,116.67
38967,116.64,117.04,115.99,116.45
38968,116.42,117.02,116.08,116.89
38971,116.93,117.76,116.62,117.62
38972,117.64,118.14,117.41,117.89
38973,117.88,118.01,117.37,117.47
38974,117.47,117.76,117.32,117.54
38975,117.58,118.1,117.28,117.54
38978,117.9,118.27,117.74,117.9
38979,117.87,118.11,117,117.66
38980,117.67,117.69,116.99,117.36
38981,117.35,117.47,116.22,116.4
38982,116.39,116.6,116.07,116.51
38985,116.46,116.74,116.12,116.54
38986,116.53,117.23,116.26,117.11
38987,117.11,117.64,116.9,117.45
38988,117.45,117.93,117.32,117.77
38989,117.75,118.19,117.5,118.17
38992,118.11,118.38,117.53,117.72
38993,117.73,117.97,117.38,117.96
38994,117.95,118.27,117.76,117.81
38995,117.8,117.87,117.45,117.74
38996,117.73,119.1,117.64,119.01
38999,118.97,119.3,118.82,119.08
39000,119.09,119.77,118.89,119.67
39001,119.65,119.83,119.34,119.66
39002,119.66,119.77,119.25,119.33
39003,119.3,119.87,119.08,119.62
39006,119.69,119.79,119,119.03
39007,119.02,119.13,118.45,118.46
39008,118.46,119.19,118.32,118.89
39009,118.89,119.01,118.04,118.22
39010,118.22,118.79,118.14,118.7
39013,118.72,119.4,118.56,119.34
39014,119.33,119.65,119.09,119.42
39015,119.41,119.42,118.87,119.01
39016,119.03,119.04,118.27,118.41
39017,118.4,118.71,117.15,117.6
39020,117.45,117.61,117.2,117.46
39021,117.47,118.03,116.62,116.96
39022,116.96,117.15,116.57,117.04
39023,117.03,117.36,116.65,117.15
39024,117.12,118.19,116.99,118
39027,118.03,118.45,117.8,118.28
39028,118.28,118.31,117.25,117.67
39029,117.68,117.99,117.39,117.85
39030,117.83,118.58,117.69,117.9
39031,117.91,117.94,117.19,117.54
39034,117.57,118.28,117.12,118.15
39035,118.15,118.17,117.24,117.6
39036,117.62,118.19,117.51,118.01
39037,118.01,118.32,117.74,118.21
39038,118.2,118.46,117.52,117.74
39041,117.86,118.19,117.77,118.02
39042,118.05,118.25,117.73,117.92
39043,117.9,117.9,116.35,116.72
39044,116.73,116.81,116.02,116.28
39045,116.29,116.48,115.59,115.83
39048,115.7,116.39,115.38,116.09
39049,116.08,116.4,115.88,116.16
39050,116.14,116.46,115.57,116.39
39051,116.35,116.55,115.5,115.8
39052,115.78,116.37,114.98,115.43
39055,115.42,115.82,115.1,115.28
39056,115.28,115.43,114.44,114.88
39057,114.89,115.3,114.51,115.25
39058,115.25,115.37,114.75,115.25
39059,115.26,116.48,114.9,116.32
39062,116.39,117.24,116.16,116.97
39063,116.99,117.22,116.67,116.76
39064,116.76,117.64,116.64,117.56
39065,117.58,117.88,117.26,117.83
39066,117.81,118.32,117.44,118.16
39069,117.96,118.27,117.69,118.13
39070,118.16,118.31,117.8,118.1
39071,118.12,118.51,117.94,118.43
39072,118.42,118.5,117.95,118.33
39073,118.32,118.95,118.21,118.84
39076,118.87,118.95,118.66,118.73
39077,119.13,119.2,118.65,119.14
39078,119.14,119.2,118.27,118.77
39079,118.74,119.03,118.52,118.91
39080,118.91,119.16,118.73,119.05
39083,119.04,119.05,118.98,119.02
39084,119.03,119.04,118.5,118.83
39085,118.82,119.67,118.66,119.36
39086,119.38,119.5,118.99,119.04
39087,119.05,119.06,117.98,118.62
39090,118.64,118.81,118.09,118.8
39091,118.76,119.53,118.66,119.38
39092,119.36,119.77,119.13,119.67
39093,119.62,120.63,119.49,120.49
39094,120.5,120.72,120.16,120.32
39097,120.44,120.5,120.36,120.43
39098,120.42,120.76,120.21,120.66
39099,120.63,120.87,120.35,120.66
39100,120.65,121.58,120.47,121.21
39101,121.23,121.47,121.09,121.22
39104,121.23,121.79,121.2,121.67
39105,121.65,121.74,121.09,121.65
39106,121.65,121.78,120.64,121.19
39107,121.17,121.28,120.19,121.24
39108,121.24,121.63,121.17,121.52
39111,121.5,122.17,121.43,121.75
39112,121.74,121.99,121.47,121.63
39113,121.61,121.74,120.62,120.63
39114,120.71,120.91,120.11,120.78
39115,120.77,121.35,120.63,121.1
39118,121.08,121.18,120.23,120.32
39119,120.32,120.56,119.97,120.11
39120,120.1,120.81,119.99,120.68
39121,120.68,121.43,120.55,121.03
39122,121.03,121.74,120.97,121.7
39125,121.81,122.09,121.58,121.93
39126,121.94,121.95,121.09,121.16
39127,121.17,121.36,120.62,120.78
39128,120.75,120.77,119.16,119.25
39129,119.24,119.55,118.98,119.41
39132,119.4,119.73,119.22,119.54
39133,119.55,120.34,119.54,120.01
39134,120,121.17,119.71,120.88
39135,120.87,121.63,120.82,121.56
39136,121.57,121.63,120.92,121.06
39139,121,121.06,120.35,120.65
39140,120.65,120.74,117.5,117.92
39141,117.93,118.82,117.93,118.52
39142,118.46,118.85,116.96,117.54
39143,117.61,117.82,116.41,116.8
39146,116.74,116.77,115.14,115.51
39147,115.54,116.73,115.21,116.6
39148,116.61,116.88,115.98,116.01
39149,116,117.48,115.55,117.15
39150,117.15,118.37,117.08,118.32
39153,118.32,118.48,117.21,117.66
39154,117.71,117.77,116.19,116.28
39155,116.26,117.13,115.75,117.06
39156,117.05,117.77,116.97,117.57
39157,117.51,117.65,116.5,116.73
39160,116.41,117.76,116.24,117.52
39161,117.53,117.99,116.93,117.27
39162,117.28,117.94,117.16,117.5
39163,117.5,118.29,117.24,118.13
39164,118.14,118.24,117.4,118.07
39167,118.07,118.42,117.64,118.11
39168,118.1,118.38,117.7,117.8
39169,117.76,117.99,116.37,116.84
39170,116.83,118.09,116.67,118.06
39171,118.03,118.39,117.21,117.81
39174,117.52,118.06,117.45,117.85
39175,117.84,118.99,117.72,118.94
39176,118.94,119.08,118.55,118.7
39177,118.67,118.99,118.42,118.72
39178,118.72,119.38,118.66,119.25
39181,119.26,119.38,119.18,119.31
39182,119.31,119.35,118.76,119.05
39183,119.04,119.53,118.87,119.33
39184,119.35,119.49,118.8,119.15
39185,119.14,119.56,118.21,119.23
39188,119.36,119.86,118.98,119.73
39189,119.73,119.82,118.81,118.91
39190,118.9,119.02,118.1,118.67
39191,118.65,118.66,117.61,118.43
39192,118.51,118.96,118.24,118.67
39195,118.74,119.01,118.22,118.64
39196,118.62,118.93,118.23,118.58
39197,118.57,118.83,118.27,118.74
39198,118.68,119.66,118.53,119.58
39199,119.56,119.75,118.88,119.61
39202,119.3,119.74,119.18,119.49
39203,119.5,119.85,119.07,119.83
39204,119.79,120.27,119.54,120.15
39205,120.13,120.46,119.97,120.42
39206,120.41,120.45,119.9,120.18
39209,120.11,120.18,119.79,120.09
39210,120.09,120.13,119.52,120.03
39211,120,120.13,119.62,120.09
39212,120.05,120.53,119.83,119.88
39213,119.82,120.21,119.47,120.18
39216,120.2,120.44,120.05,120.34
39217,120.35,120.57,120.11,120.26
39218,120.26,120.83,120.16,120.8
39219,120.79,121.35,120.68,121.29
39220,121.28,121.39,120.7,121.11
39223,121.1,121.63,121.05,121.45
39224,121.45,121.59,121.21,121.54
39225,121.55,121.85,121.31,121.65
39226,121.61,121.67,121.24,121.39
39227,121.38,121.88,120.85,121.78
39230,121.76,121.8,121.6,121.71
39231,121.7,121.79,121.19,121.65
39232,121.64,121.75,121.3,121.65
39233,121.62,121.98,121.44,121.72
39234,121.71,122.13,121.68,122.07
39237,122.05,122.11,121.53,121.77
39238,121.76,121.93,121.12,121.37
39239,121.38,121.49,120.88,121.07
39240,121.04,121.55,120.78,120.97
39241,121,121.83,120.77,121.71
39244,121.73,121.83,121.51,121.71
39245,121.71,121.85,121.59,121.69
39246,121.68,122.76,121.49,122.7
39247,122.68,123.12,122.54,122.91
39248,122.9,123.66,122.87,123.43
39251,123.45,123.73,123.3,123.66
39252,123.65,123.72,123.32,123.34
39253,123.33,123.68,123.09,123.56
39254,123.51,123.75,123.41,123.72
39255,123.72,124.15,123.68,123.87
39258,123.82,123.94,123.31,123.66
39259,123.66,123.7,122.8,123.25
39260,123.26,123.27,122.23,122.83
39261,122.81,123.35,122.77,123.16
39262,123.15,123.53,122.96,123.16
39265,123.07,123.26,122.08,122.41
39266,122.38,122.68,122.12,122.44
39267,122.43,122.69,122.21,122.69
39268,122.68,122.99,122.33,122.92
39269,122.94,123.54,122.85,123.33
39272,123.37,123.66,123.21,123.39
39273,123.37,123.48,121.72,121.72
39274,121.71,122.52,120.98,122.48
39275,122.43,122.58,121.84,122.41
39276,122.39,122.6,121.9,121.91
39279,121.88,122.17,121.55,121.88
39280,121.88,122.41,121.7,122.32
39281,122.29,122.3,121.58,121.94
39282,121.91,122.17,121.76,122
39283,122.02,122.42,120.85,121.26
39286,121.42,121.61,120.81,121.09
39287,121.07,121.14,120.02,120.24
39288,120.22,120.63,119.81,120.49
39289,120.47,120.72,118.51,118.67
39290,118.67,119.27,118.01,118.6
39293,118.45,119.16,118.02,119.05
39294,119.05,119.48,118.43,118.59
39295,118.55,118.98,117.6,118.93
39296,118.89,119.36,118.33,119.2
39297,119.22,119.31,117.93,118.04
39300,117.78,119.09,117.37,118.86
39301,118.89,118.96,117.96,118.81
39302,118.81,119.83,118.7,119.71
39303,119.67,119.77,118.14,118.15
39304,118.15,118.73,117.22,118.39
39307,118.37,118.55,117.7,118.24
39308,118.22,118.49,117.56,117.56
39309,117.57,117.63,116.57,116.6
39310,116.57,116.71,112,113.87
39311,113.93,114.88,111.59,114.37
39314,114.34,115.48,113.77,114.87
39315,114.86,115.23,114.02,114.42
39316,114.42,115.44,113.99,115.31
39317,115.37,117.1,115.35,116.33
39318,116.31,116.44,115.53,116.1
39321,116.57,116.57,115.57,115.67
39322,115.67,115.75,114.11,114.15
39323,114.15,116.24,113.87,116.12
39324,116.11,116.11,115.21,115.84
39325,115.85,116.59,115.48,115.76
39328,115.75,116.1,115.66,115.93
39329,115.92,116.42,115.34,116.15
39330,116.21,116.46,114.99,115.08
39331,115.05,115.55,114.81,115.4
39332,115.41,115.58,113.12,113.37
39335,112.98,113.98,112.72,113.64
39336,113.64,114.36,113.41,114.31
39337,114.33,114.36,113.77,114.17
39338,114.19,115.48,114.1,114.79
39339,114.76,115.38,114.36,115.36
39342,115.31,115.37,114.66,115.07
39343,115.08,116.35,114.78,115.99
39344,116.03,116.33,115.66,115.89
39345,115.89,116.03,113.99,114.61
39346,114.61,115.84,114.56,115.47
39349,115.42,115.42,114.64,114.9
39350,114.89,114.98,114.03,114.61
39351,114.62,115.73,114.54,115.45
39352,115.46,115.88,115.1,115.57
39353,115.56,115.64,114.68,114.79
39356,114.8,116.04,114.75,115.75
39357,115.71,115.98,115.28,115.64
39358,115.62,116.77,115.56,116.68
39359,116.68,116.75,116.27,116.36
39360,116.36,117.26,116.34,116.97
39363,116.98,117.59,116.94,117.37
39364,117.37,117.44,116.8,117.09
39365,117.1,117.52,116.96,117.19
39366,117.18,117.78,117,117.3
39367,117.3,117.69,117.13,117.6
39370,117.51,117.93,117.1,117.42
39371,117.42,117.45,116.47,116.86
39372,116.87,117.19,116.18,116.58
39373,116.58,116.63,115.29,115.6
39374,115.59,115.72,114.49,114.51
39377,114.51,114.62,113.25,114.49
39378,114.49,115.02,114.19,114.69
39379,114.68,114.94,113.82,114.18
39380,114.15,114.56,113.76,114.17
39381,114.18,114.55,113.92,114.17
39384,114.11,114.9,114.01,114.62
39385,114.61,115,114.38,114.64
39386,114.64,115.48,114.53,115.23
39387,115.22,115.91,114.48,114.54
39388,114.53,115.4,114.36,114.83
39391,114.79,114.79,114.02,114.52
39392,114.53,114.78,114.25,114.71
39393,114.72,114.77,112.61,112.61
39394,112.61,113.36,112.13,112.65
39395,112.61,112.87,110.5,110.67
39398,110.5,110.78,109.13,109.4
39399,109.4,110.97,109.22,110.92
39400,110.9,111.74,110.77,111.33
39401,111.31,111.66,110.2,110.29
39402,110.28,111.32,109.79,111.07
39405,110.85,111.07,109.73,109.79
39406,109.77,110.56,109.5,109.98
39407,109.96,109.98,108.26,108.37
39408,108.39,109.16,108.27,108.41
39409,108.43,108.6,107.53,108.26
39412,108.39,108.78,107.2,107.39
39413,107.41,109.15,107.25,108.97
39414,108.95,110.48,108.25,110.03
39415,110.02,110.3,109.46,109.93
39416,109.9,111.21,109.63,111.2
39419,111.01,111.03,110.12,110.44
39420,110.44,110.54,109.56,109.79
39421,109.83,110.96,109.68,110.89
39422,110.87,111.45,110.61,111.28
39423,111.3,111.79,111.15,111.65
39426,111.41,111.86,111.33,111.68
39427,111.68,112.13,110.47,110.63
39428,110.65,112.45,110.6,112.22
39429,112.23,112.43,111.4,112.2
39430,112.19,113.58,112.19,113.26
39433,113.48,113.48,112.81,112.91
39434,112.92,113.52,112.72,113.36
39435,113.37,113.48,112.74,113.42
39436,113.29,113.37,112.78,113.12
39437,113.12,114.19,112.95,113.97
39440,114.12,114.48,113.96,114.27
39441,114.27,114.31,113.88,114.15
39442,114.14,114.39,113.88,114.32
39443,114.31,114.65,113.55,113.69
39444,113.71,114,112.65,112.79
39447,112.55,112.67,111.29,111.66
39448,111.71,111.76,111.25,111.64
39449,111.64,112.15,109.2,109.62
39450,109.63,109.75,108.22,109.28
39451,109.31,109.59,107.9,108.45
39454,108.49,109.73,108.46,109.16
39455,109.17,109.81,108.84,108.91
39456,108.87,110.09,108.78,110.01
39457,109.95,110.08,109.1,109.3
39458,109.34,109.71,108.63,108.82
39461,108.62,108.89,107.35,108.16
39462,108.15,108.34,106.61,106.76
39463,106.76,107.88,105.91,107.62
39464,107.63,107.86,106.54,106.55
39465,106.52,107.59,106.33,106.82
39468,106.7,106.97,105.67,105.94
39469,106,106.93,105.6,106.43
39470,106.42,107.38,104.96,106.7
39471,106.69,107.18,105.91,107.14
39472,107.17,107.88,106.72,107.01
39475,106.68,107.03,105.98,106.89
39476,106.86,107.23,106.38,107.08
39477,107.1,107.46,106.19,106.27
39478,106.24,106.86,105.69,106.41
39479,106.4,106.73,105.75,106.42
39482,106.92,107.08,106.57,106.67
39483,106.69,107.72,106.56,106.78
39484,106.8,106.85,106.18,106.59
39485,106.52,107.78,105.9,107.48
39486,107.46,107.72,107.14,107.36
39489,107.35,107.66,106.32,106.94
39490,106.96,107.51,106.75,107.33
39491,107.28,108.37,106.98,108.31
39492,108.19,108.59,107.75,107.84
39493,107.83,108.3,107.26,107.69
39496,107.84,108.31,107.72,108.2
39497,108.21,108.28,107.2,107.73
39498,107.77,108.35,107.46,108.13
39499,108.09,108.32,107.14,107.38
39500,107.39,107.57,106.73,106.92
39503,107.31,108.21,107.14,108.05
39504,108.04,108.13,107.17,107.3
39505,107.26,107.38,105.97,106.44
39506,106.44,106.62,105.06,105.31
39507,105.34,105.37,103.82,103.94
39510,103.06,103.68,102.59,103.43
39511,103.47,103.58,102.64,103.33
39512,103.35,104.16,103.26,104.02
39513,104.01,104.01,102.53,102.63
39514,102.64,103.22,101.42,102.55
39517,102.5,102.51,101.55,101.71
39518,101.73,103.59,101.4,103.42
39519,103.43,103.52,101.08,101.34
39520,101.33,101.69,99.75,100.43
39521,100.32,101.1,98.9,99.25
39524,98.49,99.1,95.78,97.22
39525,97.29,100.07,96.84,100.02
39526,100.03,100.43,97.68,98.61
39527,98.93,100.19,98.45,99.3
39528,99.48,99.73,99.01,99.57
39531,99.37,100.88,99.36,100.57
39532,100.72,101.02,99.61,99.98
39533,99.97,100.3,98.87,99.18
39534,98.99,100.15,98.56,99.67
39535,99.64,100.38,99.09,99.19
39538,99.03,100.15,98.81,99.91
39539,99.9,102.14,99.6,101.77
39540,101.87,102.83,101.51,102.29
39541,102.29,102.94,102.06,102.26
39542,102.24,102.68,101.44,101.46
39545,101.58,102.83,101.51,102.37
39546,102.35,102.67,101.75,102.55
39547,102.57,102.82,101.49,101.72
39548,101.73,102.03,100.03,101.76
39549,101.75,102.25,100.64,100.97
39552,101.1,101.49,100.3,101.09
39553,101.11,101.87,100.79,101.83
39554,101.83,101.92,100.82,101.78
39555,101.77,102.71,101.69,102.5
39556,102.51,104.64,102.25,103.67
39559,103.78,104.06,102.98,103.24
39560,103.23,103.52,102.67,102.86
39561,102.86,103.77,102.74,103.42
39562,103.43,104.53,103.31,104.3
39563,104.3,104.81,103.9,104.41
39566,104.41,104.8,104.05,104.21
39567,104.2,104.35,103.22,104.08
39568,104.07,104.86,103.7,103.97
39569,103.94,104.58,103.54,104.39
39570,104.38,105.69,104.32,105.39
39573,105.34,105.61,104.73,104.93
39574,104.92,105.11,104.02,104.72
39575,104.72,105.57,104.58,104.65
39576,104.67,104.94,103.39,103.75
39577,103.75,103.96,102.6,102.85
39580,102.92,104.03,102.57,103.84
39581,103.84,104.91,103.39,104.67
39582,104.66,105.43,104.57,104.96
39583,105.01,105.28,104.42,104.69
39584,104.7,105.08,103.52,104.03
39587,104.09,104.69,103.62,104.32
39588,104.15,104.21,103.45,103.62
39589,103.62,103.68,103.14,103.25
39590,103.03,104.38,103,104.12
39591,104.12,104.25,103.05,103.36
39594,103.31,103.48,103.12,103.37
39595,103.37,104.33,103.25,104.28
39596,104.27,105.3,103.89,104.67
39597,104.66,105.86,104.6,105.57
39598,105.56,105.74,105.23,105.5
39601,105.41,105.52,104.01,104.41
39602,104.43,105.54,103.87,105.14
39603,105.08,105.31,104.53,105.26
39604,105.26,106.41,105.19,105.95
39605,105.94,106.32,104.89,104.91
39608,104.71,106.36,104.46,106.27
39609,106.28,107.44,106.23,107.36
39610,107.35,107.75,106.56,106.82
39611,106.82,108.07,106.8,107.89
39612,107.89,108.37,107.64,108.18
39615,108.08,108.58,107.91,108.2
39616,108.2,108.39,107.59,107.96
39617,107.96,108.42,107.71,107.85
39618,107.66,108.06,107.43,107.93
39619,107.94,108.06,107.12,107.32
39622,107.24,108.05,107.14,107.85
39623,107.8,108.19,107.35,107.83
39624,107.81,108.42,107.65,107.87
39625,107.84,108.18,106.61,106.85
39626,106.84,107.19,105.85,106.13
39629,106.19,106.46,104.99,106.07
39630,106.08,106.37,105.22,106.03
39631,106.03,106.76,105.78,105.83
39632,105.83,106.92,105.77,106.77
39633,106.79,106.88,106.59,106.79
39636,106.8,107.75,106.65,107.13
39637,107.12,107.53,106.24,107.43
39638,107.49,107.64,106.67,106.8
39639,106.8,107.4,106.7,107.05
39640,107.06,107.29,105.65,106.28
39643,106.63,106.8,106.03,106.18
39644,106.18,106.26,104.16,104.63
39645,104.64,105.18,103.77,105.09
39646,105.08,107.07,104.74,106.16
39647,106.15,106.98,105.97,106.94
39650,106.94,107.14,106.36,106.44
39651,106.42,107.43,106.05,107.29
39652,107.29,107.97,107.16,107.91
39653,107.92,107.97,107.18,107.39
39654,107.38,107.94,106.57,107.82
39657,107.86,108.07,107.34,107.49
39658,107.48,108.27,107.31,108.15
39659,108.15,108.33,107.7,108.07
39660,108.07,108.38,107.56,107.83
39661,107.85,107.89,107.28,107.68
39664,107.67,108.28,107.46,108.2
39665,108.19,108.39,107.66,108.29
39666,108.28,109.87,108.21,109.59
39667,109.59,109.68,109.12,109.33
39668,109.34,110.36,109.29,110.17
39671,110.23,110.39,109.54,110.12
39672,110.1,110.33,109.21,109.29
39673,109.27,109.72,108.38,109.49
39674,109.48,109.98,109.02,109.78
39675,109.68,110.65,109.62,110.49
39678,110.47,110.47,109.96,110.13
39679,110.15,110.31,109.55,109.66
39680,109.66,110.26,109.61,109.81
39681,109.83,109.86,108.13,108.47
39682,108.46,110.13,108.42,110.09
39685,110.01,110.28,109.01,109.32
39686,109.31,109.93,109.13,109.65
39687,109.65,109.89,108.68,109.52
39688,109.52,109.71,108.78,109.43
39689,109.44,109.55,108.43,108.77
39692,108.43,108.65,107.76,108.13
39693,108.07,109.17,107.77,108.59
39694,108.59,109.08,108.1,108.22
39695,108.22,108.57,106.25,106.47
39696,106.44,107.75,105.53,107.72
39699,107.72,109.08,107.72,108.13
39700,108.15,108.22,106.68,106.82
39701,106.8,107.94,106.61,107.77
39702,107.77,107.86,106.07,107.14
39703,107.16,107.99,106.72,107.92
39706,107.92,107.93,104.28,104.29
39707,104.37,106.39,103.55,105.64
39708,105.53,106.71,104.14,104.33
39709,104.33,105.78,104,105.54
39710,105.54,108.03,105.4,107.43
39713,107.43,107.46,105.15,105.42
39714,105.41,106.07,105.18,105.8
39715,105.79,106.35,105.34,106.18
39716,106.15,107.02,105.48,106.45
39717,106.47,106.52,105.04,106.03
39720,105.97,106.97,103.95,103.98
39721,103.98,106.49,103.5,105.98
39722,105.98,106.53,105.34,105.83
39723,105.82,106.29,105.1,105.34
39724,105.33,106.15,104.51,105.3
39727,105.3,105.37,100.24,101.53
39728,101.52,103.29,101.08,101.53
39729,101.52,101.69,98.61,99.1
39730,99.07,101.46,99.07,99.66
39731,99.6,100.82,97.91,100.72
39734,100.75,102.17,99.58,101.94
39735,101.99,103.07,101.51,102.13
39736,102.13,102.16,99.57,99.84
39737,99.83,101.75,99.28,101.66
39738,101.68,101.83,100.61,101.65
39741,101.41,102.42,101.37,102.12
39742,102.1,102.16,100.07,100.36
39743,100.35,100.57,97.22,97.95
39744,97.98,98.32,95.95,97.96
39745,97.96,97.98,90.92,94.28
39748,94.28,94.48,91.91,93.62
39749,92.83,99.31,92.66,99.3
39750,99.35,99.71,96.08,97.36
39751,97.36,99.13,97.23,98.59
39752,98.59,99.13,96.36,98.41
39755,98.41,99.64,98.23,99.1
39756,99.11,100.57,98.39,99.67
39757,99.69,99.93,97.88,97.92
39758,97.91,98.68,97.5,97.72
39759,97.71,98.68,96.77,98.21
39762,98.23,99.48,97.61,97.98
39763,97.99,98.29,97.32,97.63
39764,97.61,98.08,94.48,95
39765,95,98.28,94.53,97.67
39766,97.65,98.08,96.09,97.1
39769,96.4,96.49,96.23,96.24
39770,97.01,97.15,96.76,96.89
39771,97.01,97.15,95.68,95.9
39772,95.71,96.22,93.55,93.71
39773,95.89,95.98,95.89,95.9
39776,97.32,97.42,97.07,97.07
39777,95.24,95.37,95.22,95.28
39778,95.24,95.95,94.6,95.64
39779,95.65,95.72,95.01,95.25
39780,95.15,95.75,95.12,95.48
39783,95.53,95.66,93.06,93.18
39784,93.15,93.83,92.63,93.18
39785,93.17,93.62,92.54,93.29
39786,93.27,93.47,92.08,92.21
39787,92.2,93.38,91.59,92.79
39790,92.86,93.91,92.53,92.81
39791,92.8,93.07,91.94,92.1
39792,92.11,93.03,92.07,92.73
39793,92.74,92.88,91.17,91.4
39794,91.45,91.86,88.22,91.09
39797,91.1,91.98,90.25,90.64
39798,90.63,90.74,88.63,89.04
39799,89.01,89.22,87.14,87.2
39800,87.22,90.03,87.19,89.41
39801,89.4,89.85,88.43,89.34
39804,89.29,90.46,89.11,90.26
39805,90.21,90.98,89.89,90.96
39806,90.96,90.99,90.24,90.43
39807,90.41,91.3,90.25,90.33
39808,90.3,90.84,90.3,90.75
39811,90.79,90.8,89.76,90.65
39812,90.66,90.98,90.02,90.28
39813,90.33,90.94,90.14,90.65
39814,90.59,91.27,89.53,90.71
39815,90.71,92.42,90.61,91.78
39818,91.82,93.59,91.8,93.32
39819,93.4,94.62,92.84,94.03
39820,93.63,94.14,92.34,92.61
39821,92.61,92.92,90.85,91.19
39822,91.17,91.63,90.21,90.36
39825,90.38,90.47,88.89,89.03
39826,89.21,89.87,88.78,89.35
39827,89.37,89.97,88.61,89.01
39828,89.04,90.02,88.48,89.79
39829,89.83,90.92,89.74,90.64
39832,90.71,91.3,90.15,90.64
39833,90.67,90.97,89.69,89.76
39834,89.76,90.16,87.13,89.43
39835,89.47,89.56,88.07,88.88
39836,88.89,89.63,87.99,88.72
39839,88.75,89.69,88.27,89.07
39840,89.07,90.07,88.43,88.94
39841,88.94,90.75,88.89,90.29
39842,90.25,90.65,89.47,89.98
39843,90,90.16,89.17,89.94
39846,89.9,90.06,88.81,89.87
39847,89.42,89.97,88.59,89.41
39848,89.44,89.78,88.83,89.42
39849,89.42,92.27,89.21,91.15
39850,91.21,92.22,90.74,91.84
39853,91.84,92.42,90.9,91.46
39854,91.45,91.67,90.13,90.47
39855,90.46,90.76,89.71,90.39
39856,90.39,91.11,89.82,90.96
39857,90.92,92.14,90.54,91.86
39860,91.87,92.08,91.17,91.72
